Original_Index,Restaurant_Name,Review_Text,FOOD,SERVICE,ATMOS,PRICE
1816,Nainoi Malatang นายน้อยหม่าล่าทัง,"ตอนนี้มีโปรขีดล่ะ 25 บาทครับ รีบๆมากันนะครับ
พนักงานน่ารักเป็นกันเองครับ",N/A,POS,N/A,POS
1817,Nainoi Malatang นายน้อยหม่าล่าทัง,อาโหร่ยนะ ของสะอาด มีของสดให้เลือกบ้างประปราย เมนูพิเศษทำค่อนข้างดี,POS,N/A,N/A,N/A
1818,Nainoi Malatang นายน้อยหม่าล่าทัง,มาตอนร้านใกล้ปิดของในร้านเริ่มหมดพวกน้ำจิ้มใดๆ ที่จอดรถไม่ค่อยมี,NEG,N/A,NEG,N/A
1819,Nainoi Malatang นายน้อยหม่าล่าทัง,บรรยากาศดี พี่ๆพนักงานบริการดีมาก สินค้ามีราคาถูกและได้คุณภาพ อร่อยมากค่ะ,POS,POS,POS,POS
1820,Nainoi Malatang นายน้อยหม่าล่าทัง,เหมาะสำหรับมื้อกลางวันที่หิวโหย ของสดสะอาด เฉพาะเครื่องปรุงน้ำจิ้มก็หลากหลายกว่า 20 อย่าง,POS,N/A,N/A,N/A
1821,Nainoi Malatang นายน้อยหม่าล่าทัง,"หม่าล่านมเผ็ดน้อย แบบจริงใจค่ะ อร่อยมาก
น้ำจิ้มนัวสุดดดด",POS,N/A,N/A,N/A
1822,Nainoi Malatang นายน้อยหม่าล่าทัง,รสชาติเฉยๆ มีของให้เลือกค่อนข้างน้อย,NEG,N/A,N/A,N/A
1823,Nainoi Malatang นายน้อยหม่าล่าทัง,อร่อยมากๆค่ะได้เยอะด้วยควรมานะคะมาเลยค่ะอร่อยม้าก,POS,N/A,N/A,N/A
1824,Nainoi Malatang นายน้อยหม่าล่าทัง,หม่าล่านมอร่อยมากๆค่ะะ น้ำจิ้มให้เลือกเยอะดี บรรยากาศดีมากค่าา💖💖💖 …,POS,N/A,POS,N/A
1825,Nainoi Malatang นายน้อยหม่าล่าทัง,หม่าล่า คอลลาเจนอร่อยมาก ของให้เลือกเยอะสะอาด อาหารทำไวมาก ราคาไม่แพง อิ่มอร่อย,POS,POS,N/A,POS
1826,Nainoi Malatang นายน้อยหม่าล่าทัง,อร่อยราคาดี ร้านดีมาก หมูเด้ง เพลงก็เพราะ มีแอลกอฮขายด้วยค้าบ ชอบมากเลยยยยยย,FOOD: POS,SERVICE: N/A,ATMOSPHERE: POS,PRICE: POS
1827,Nainoi Malatang นายน้อยหม่าล่าทัง,ความหลากหลายของอาหารที่ให้้ลือกตักน้อยไปหน่อย แต่ซุปอร่อย ไม่เผ็ดมาก ซดได้เรื่อยๆ,FOOD: NEU,SERVICE: N/A,ATMOSPHERE: N/A,PRICE: N/A
1828,Nainoi Malatang นายน้อยหม่าล่าทัง,คนชอบหม่าล่าแนะนำมากค่ะ น้ำชุปอร่อย บรรยากาศดี มีให้เลือกนั่งหลายแบบชอบมากค่ะ👍 …,FOOD: POS,SERVICE: N/A,ATMOSPHERE: POS,PRICE: N/A
1829,Nainoi Malatang นายน้อยหม่าล่าทัง,Delicious Chinese food with cheap price (25฿ per 100 grams) at the most famous place of Chiangmai. Recommended😁 …,FOOD: POS,SERVICE: N/A,ATMOSPHERE: N/A,PRICE: POS
1830,Nainoi Malatang นายน้อยหม่าล่าทัง,อร่อยมากๆ บรรยากาศร้านก็ดี มีของให้เลือกหลากหลาย,FOOD: POS,SERVICE: N/A,ATMOSPHERE: POS,PRICE: N/A
1831,Nainoi Malatang นายน้อยหม่าล่าทัง,อร่อยมากค่าา ราคาดี ซุปดี พนักงานน่ารักบริการดีมากกก 🫶🏻🫶🏻🫶🏻 …,FOOD: POS,SERVICE: POS,ATMOSPHERE: N/A,PRICE: POS
1832,Nainoi Malatang นายน้อยหม่าล่าทัง,โปรรีวิวร้านเหลือขีด25฿คือจึ้งมากอ่ะคุณน้า ถูกสุดตั้งแต่เคยกินมาในเชียงใหม่ละ ต่อชีวิตนักศึกษาด็อกด๋อยแบบเรามาก,FOOD: N/A,SERVICE: N/A,ATMOSPHERE: N/A,PRICE: POS
1833,Nainoi Malatang นายน้อยหม่าล่าทัง,พนักงานบริการดีมากค่ะ รออาหารไม่นาน หม่าล่ามีให้เลือกหลากหลายน้ำซุป ✨✨,FOOD: POS,SERVICE: POS,ATMOSPHERE: N/A,PRICE: N/A
1834,Nainoi Malatang นายน้อยหม่าล่าทัง,อร่อยมาก น้ำจิ้มอร่ิยสุดๆ มีของให้เลือกเยอะแถมราคาดีมากๆเลยค่าา ไว้จะไปทานอีกก,FOOD: POS,SERVICE: N/A,ATMOSPHERE: N/A,PRICE: POS
1835,Nainoi Malatang นายน้อยหม่าล่าทัง,อร่อย ราคาสมควรกับรสชาติและบรรยากาศมาก็ครับ,FOOD: POS,SERVICE: N/A,ATMOSPHERE: POS,PRICE: POS
1836,Nainoi Malatang นายน้อยหม่าล่าทัง,อร่อยมากกก มีของให้เลือกเยอะ แถมคุณภาพเกินราคา 10เต็ม10,FOOD: POS,SERVICE: N/A,ATMOSPHERE: N/A,PRICE: POS
1837,Nainoi Malatang นายน้อยหม่าล่าทัง,วัตถุดิบคุณภาพดี ซุปหม่าล่านมหอมอร่อย เป็นแบบซดได้ กลมกล่อม ราคาไม่แพง,FOOD: POS,SERVICE: N/A,ATMOSPHERE: N/A,PRICE: POS
1838,Nainoi Malatang นายน้อยหม่าล่าทัง,น้ำซุปหม่าล่านมนัวๆ ราคาดีมากงับ💖🤟🏻 …,FOOD: POS,SERVICE: N/A,ATMOSPHERE: N/A,PRICE: POS
1839,Nainoi Malatang นายน้อยหม่าล่าทัง,น้ำซุปหมาล่าอร่อยกลมกล่อมมากค่ะ แอบอยากให้ของเยอะกว่านี้ค่ะ,FOOD: NEU,SERVICE: N/A,ATMOSPHERE: N/A,PRICE: N/A
1840,Nainoi Malatang นายน้อยหม่าล่าทัง,ดีย์มาก อร่อย คุ้ม ตอนนี้ร้านมีโปรด้วย ฟิน,FOOD: POS,SERVICE: N/A,ATMOSPHERE: N/A,PRICE: POS
1841,Nainoi Malatang นายน้อยหม่าล่าทัง,ราคาถูกรสชาติโอเคแต่มีของให้เลือกไม่ค่อยเยอะ และไม่มีที่จอดรถยนต์,FOOD: NEU,SERVICE: N/A,ATMOSPHERE: NEG,PRICE: POS
